time,ride_count,avg_ride_duration_min,temperature_2m,relative_humidity_2m,windspeed_10m,precipitation,cloudcover,rain,snowfall,snow_depth,winddirection_10m
2023-06-21 04:00:00,293,13.4866478327783,15.4,91,16.6,0.0,100,0.0,0.0,0.0,51
2023-06-21 05:00:00,1062,11.4042260711543,15.3,90,16.2,0.0,100,0.0,0.0,0.0,53
2023-06-21 06:00:00,3326,11.6239328933091,15.2,89,17.8,0.0,100,0.0,0.0,0.0,58
2023-06-21 07:00:00,6071,11.2277170435195,16.0,83,19.3,0.0,100,0.0,0.0,0.0,57
2023-06-21 08:00:00,9536,12.4906249286665,17.0,76,18.8,0.0,100,0.0,0.0,0.0,61
2023-06-21 09:00:00,7147,13.0401467955624,18.0,68,19.7,0.0,100,0.0,0.0,0.0,62
2023-06-21 10:00:00,5067,14.1364490295118,19.1,63,20.9,0.0,100,0.0,0.0,0.0,63
2023-06-21 11:00:00,5380,17.2671613659357,19.8,62,21.7,0.0,100,0.0,0.0,0.0,66
2023-06-21 12:00:00,6037,14.3670013704017,20.9,56,21.9,0.0,100,0.0,0.0,0.0,76
2023-06-21 13:00:00,6415,15.7034989089894,21.8,54,22.0,0.0,100,0.0,0.0,0.0,72
2023-06-21 14:00:00,6857,14.805745671866,21.9,53,23.0,0.0,100,0.0,0.0,0.0,65
2023-06-21 15:00:00,7632,15.6174473922371,22.6,51,22.9,0.0,100,0.0,0.0,0.0,71
2023-06-21 16:00:00,9321,15.4128197167702,22.8,50,22.3,0.0,100,0.0,0.0,0.0,87
2023-06-21 17:00:00,13432,14.9023193643512,21.9,51,19.8,0.0,100,0.0,0.0,0.0,91
2023-06-21 18:00:00,13015,15.0121196194811,21.2,53,19.5,0.0,100,0.0,0.0,0.0,93
2023-06-21 19:00:00,9455,16.5463532922162,19.8,59,19.8,0.0,100,0.0,0.0,0.0,100
2023-06-21 20:00:00,7245,15.469320230009,19.9,56,12.1,0.0,100,0.0,0.0,0.0,80
2023-06-21 21:00:00,5247,14.3951439889002,18.4,71,9.6,0.5,100,0.5,0.0,0.0,70
2023-06-21 22:00:00,4289,13.8908047745905,18.4,73,11.9,0.0,100,0.0,0.0,0.0,90
2023-06-21 23:00:00,2628,14.8651090746786,17.7,66,17.0,0.0,100,0.0,0.0,0.0,85
2023-06-22 00:00:00,1641,14.3526558336615,16.8,70,15.2,0.0,100,0.0,0.0,0.0,76
2023-06-22 01:00:00,860,18.5101005713513,16.4,74,14.6,0.0,100,0.0,0.0,0.0,70
2023-06-22 02:00:00,452,21.9023797813126,16.5,74,15.5,0.0,100,0.0,0.0,0.0,68
2023-06-22 03:00:00,243,11.6955839666405,16.5,76,17.6,0.0,100,0.0,0.0,0.0,64
2023-06-22 04:00:00,257,10.651496689153,16.4,78,18.8,0.0,100,0.0,0.0,0.0,61
2023-06-22 05:00:00,762,9.43281444091844,16.3,80,20.8,0.0,100,0.0,0.0,0.0,60
2023-06-22 06:00:00,2076,10.4991379494708,16.2,81,19.5,0.1,100,0.1,0.0,0.0,62
2023-06-22 07:00:00,3380,10.7218755592002,16.0,82,20.1,0.1,100,0.1,0.0,0.0,47
2023-06-22 08:00:00,7263,11.9994974063114,15.3,77,19.0,0.1,100,0.1,0.0,0.0,37
2023-06-22 09:00:00,5421,11.0081462262947,15.8,74,20.5,0.0,100,0.0,0.0,0.0,39
2023-06-22 10:00:00,4036,12.6892160984093,16.9,70,22.6,0.0,100,0.0,0.0,0.0,53
2023-06-22 11:00:00,4551,13.2879679817591,17.9,68,21.2,0.0,100,0.0,0.0,0.0,50
2023-06-22 12:00:00,5187,12.5031396834609,18.8,63,22.5,0.0,100,0.0,0.0,0.0,50
2023-06-22 13:00:00,5576,14.0146697812885,19.3,62,22.2,0.0,100,0.0,0.0,0.0,54
2023-06-22 14:00:00,6557,14.6123010335711,19.4,63,20.8,0.0,100,0.0,0.0,0.0,56
2023-06-22 15:00:00,7251,14.9553950833647,19.5,64,20.9,0.0,100,0.0,0.0,0.0,66
2023-06-22 16:00:00,8361,13.8083330145913,19.5,67,19.2,0.0,100,0.0,0.0,0.0,62
2023-06-22 17:00:00,11988,13.9219743829748,19.4,69,19.0,0.0,100,0.0,0.0,0.0,63
2023-06-22 18:00:00,12082,14.2095534783525,19.3,71,18.4,0.0,100,0.0,0.0,0.0,67
2023-06-22 19:00:00,9340,14.2201028636677,19.3,73,16.8,0.0,100,0.0,0.0,0.0,67
2023-06-22 20:00:00,6730,15.623285753644,20.6,68,9.8,0.0,100,0.0,0.0,0.0,66
2023-06-22 21:00:00,5250,14.530059432608,20.0,72,7.3,0.0,100,0.0,0.0,0.0,57
2023-06-22 22:00:00,4337,15.7728779763726,19.6,74,7.9,0.0,100,0.0,0.0,0.0,47
2023-06-22 23:00:00,3201,15.8326184436106,19.0,78,7.6,0.0,82,0.0,0.0,0.0,65
2023-06-23 00:00:00,2248,16.6256180206584,18.2,83,6.5,0.0,89,0.0,0.0,0.0,93
2023-06-23 01:00:00,1148,16.4337812699133,17.9,85,7.3,0.0,100,0.0,0.0,0.0,101
2023-06-23 02:00:00,688,19.9578116065005,17.8,85,7.7,0.0,100,0.0,0.0,0.0,101
2023-06-23 03:00:00,411,15.4154533891944,17.7,85,6.4,0.0,28,0.0,0.0,0.0,106
2023-06-23 04:00:00,368,15.0059087209114,16.8,92,5.9,0.0,63,0.0,0.0,0.0,101
2023-06-23 05:00:00,894,10.6064886620927,16.7,94,6.5,0.0,14,0.0,0.0,0.0,84
2023-06-23 06:00:00,2395,10.9063967738916,16.8,93,7.9,0.0,83,0.0,0.0,0.0,93
2023-06-23 07:00:00,4412,12.5077910422671,18.0,88,11.5,0.0,100,0.0,0.0,0.0,104
2023-06-23 08:00:00,6743,12.6434120346328,17.8,90,11.9,0.0,100,0.0,0.0,0.0,104
2023-06-23 09:00:00,5753,14.0159678207693,18.8,87,12.1,0.1,100,0.1,0.0,0.0,107
2023-06-23 10:00:00,2616,12.0947174360596,19.4,86,11.2,1.6,100,1.6,0.0,0.0,105
2023-06-23 11:00:00,2828,13.9654075167351,19.9,85,13.1,0.1,100,0.1,0.0,0.0,111
2023-06-23 12:00:00,4745,15.4567806404863,21.3,81,13.9,0.1,100,0.1,0.0,0.0,111
2023-06-23 13:00:00,5918,17.1970569022655,21.4,84,14.0,1.0,100,1.0,0.0,0.0,113
2023-06-23 14:00:00,6471,16.6123476521757,22.2,81,17.6,1.1,100,1.1,0.0,0.0,133
2023-06-23 15:00:00,6643,18.2748179179001,22.2,83,20.1,0.0,100,0.0,0.0,0.0,136
2023-06-23 16:00:00,7971,14.7888736360788,23.0,82,20.0,0.0,100,0.0,0.0,0.0,142
2023-06-23 17:00:00,9721,15.8755828999623,22.4,87,19.6,0.0,100,0.0,0.0,0.0,139
2023-06-23 18:00:00,9517,14.7789813626742,22.3,87,19.7,0.0,100,0.0,0.0,0.0,149
2023-06-23 19:00:00,7958,14.7455943271647,22.0,88,17.9,0.0,100,0.0,0.0,0.0,146
2023-06-23 20:00:00,6062,15.1578242863223,20.5,93,11.3,0.0,100,0.0,0.0,0.0,121
2023-06-23 21:00:00,4677,15.6578372348814,20.6,95,9.0,0.5,100,0.5,0.0,0.0,92
2023-06-23 22:00:00,4066,17.3340379522466,20.2,96,11.7,0.5,100,0.5,0.0,0.0,101
2023-06-23 23:00:00,3502,16.7909421015952,19.7,97,6.4,12.4,100,12.4,0.0,0.0,133
2023-06-24 00:00:00,2645,18.2441525948585,19.6,96,9.6,0.3,100,0.3,0.0,0.0,124
2023-06-24 01:00:00,2032,16.9783298241602,19.5,96,13.0,0.5,100,0.5,0.0,0.0,134
2023-06-24 02:00:00,1597,22.3323917647403,19.4,97,10.1,2.5,100,2.5,0.0,0.0,145
2023-06-24 03:00:00,1043,24.6102438896347,19.3,98,7.8,3.9,100,3.9,0.0,0.0,124
2023-06-24 04:00:00,621,15.0320919627217,19.3,98,11.3,0.7,100,0.7,0.0,0.0,143
2023-06-24 05:00:00,338,12.7384177805197,19.4,98,10.0,0.9,100,0.9,0.0,0.0,154
2023-06-24 06:00:00,629,11.9313086066184,19.5,98,8.8,1.0,100,1.0,0.0,0.0,171
2023-06-24 07:00:00,1404,10.2444137374011,19.5,98,8.3,1.5,100,1.5,0.0,0.0,162
2023-06-24 08:00:00,1856,10.9721845999469,19.8,95,12.3,1.5,100,1.5,0.0,0.0,187
2023-06-24 09:00:00,3401,12.6313782561295,20.1,96,7.9,1.2,100,1.2,0.0,0.0,204
2023-06-24 10:00:00,4715,13.5507631837841,20.6,93,6.1,0.2,77,0.2,0.0,0.0,242
2023-06-24 11:00:00,6238,15.4255385620505,23.8,81,7.6,0.0,100,0.0,0.0,0.0,225
2023-06-24 12:00:00,7375,16.0959870675618,25.3,72,12.9,0.2,100,0.2,0.0,0.0,210
2023-06-24 13:00:00,8230,17.3476885434867,25.9,73,14.8,0.2,87,0.2,0.0,0.0,194
2023-06-24 14:00:00,6693,16.9236362933271,22.9,87,14.0,3.9,100,3.9,0.0,0.0,162
2023-06-24 15:00:00,8128,18.1160364452353,24.7,81,12.2,0.1,100,0.1,0.0,0.0,166
2023-06-24 16:00:00,8734,18.0473831882701,24.8,79,14.8,0.2,100,0.2,0.0,0.0,157
2023-06-24 17:00:00,8718,18.429849807325,24.3,82,15.9,0.0,98,0.0,0.0,0.0,155
2023-06-24 18:00:00,8606,18.0471944081405,22.9,87,17.4,0.1,98,0.1,0.0,0.0,150
2023-06-24 19:00:00,8027,18.46630720662,23.5,86,8.0,0.1,99,0.1,0.0,0.0,172
2023-06-24 20:00:00,6452,17.696471793857,21.3,94,5.6,0.2,61,0.2,0.0,0.0,165
2023-06-24 21:00:00,5176,19.0866683731501,20.5,98,5.6,0.0,94,0.0,0.0,0.0,135
2023-06-24 22:00:00,4507,17.6511713362575,20.3,98,4.3,0.0,91,0.0,0.0,0.0,185
2023-06-24 23:00:00,3940,17.9230897138304,20.8,97,6.4,0.0,100,0.0,0.0,0.0,196
2023-06-25 00:00:00,3116,16.4869728841026,20.9,96,6.1,0.0,100,0.0,0.0,0.0,225
2023-06-25 01:00:00,2338,20.7348965199189,20.6,96,6.5,0.0,100,0.0,0.0,0.0,251
2023-06-25 02:00:00,1712,16.4439961672528,20.5,96,7.6,0.0,5,0.0,0.0,0.0,262
2023-06-25 03:00:00,1151,19.3430112618661,20.2,96,6.5,0.0,18,0.0,0.0,0.0,273
2023-06-25 04:00:00,744,20.6050416142736,19.4,97,5.1,0.0,0,0.0,0.0,0.0,278
2023-06-25 05:00:00,587,20.1963049970245,19.1,96,5.4,0.0,3,0.0,0.0,0.0,270
2023-06-25 06:00:00,911,16.5705999798878,19.1,96,4.0,0.0,0,0.0,0.0,0.0,297
2023-06-25 07:00:00,1708,15.3079474825534,20.4,93,4.5,0.0,4,0.0,0.0,0.0,346
2023-06-25 08:00:00,2608,16.2947678180631,22.2,85,5.6,0.0,9,0.0,0.0,0.0,27
2023-06-25 09:00:00,4309,18.4523667115365,23.8,81,5.4,0.0,1,0.0,0.0,0.0,53
2023-06-25 10:00:00,5883,20.7983606135234,25.3,76,4.4,0.0,1,0.0,0.0,0.0,55
2023-06-25 11:00:00,7238,22.6227522234277,26.8,68,4.4,0.0,4,0.0,0.0,0.0,81
2023-06-25 12:00:00,8053,18.3474033155695,27.8,63,4.6,0.0,38,0.0,0.0,0.0,129
2023-06-25 13:00:00,8389,18.0482067031308,28.5,60,7.1,0.0,53,0.0,0.0,0.0,156
2023-06-25 14:00:00,7935,18.7547477624663,26.2,69,14.2,0.4,65,0.4,0.0,0.0,156
2023-06-25 15:00:00,8180,20.7003771617958,26.6,68,16.6,0.0,100,0.0,0.0,0.0,156
2023-06-25 16:00:00,8916,20.6901979301139,25.2,75,17.7,0.1,100,0.1,0.0,0.0,168
2023-06-25 17:00:00,9023,19.8228603477462,25.2,76,10.5,0.0,100,0.0,0.0,0.0,172
2023-06-25 18:00:00,8875,19.7854515172338,25.5,75,7.6,0.0,99,0.0,0.0,0.0,180
2023-06-25 19:00:00,7561,21.0009282385215,24.3,78,10.7,0.3,99,0.3,0.0,0.0,220
2023-06-25 20:00:00,6228,20.6198447168908,22.8,92,6.1,0.0,79,0.0,0.0,0.0,180
2023-06-25 21:00:00,4812,20.5125710456635,21.9,94,10.2,0.1,79,0.1,0.0,0.0,157
2023-06-25 22:00:00,3731,18.3634891342268,20.6,98,6.8,0.0,63,0.0,0.0,0.0,155
2023-06-25 23:00:00,2552,20.8304349777167,20.0,99,4.0,0.0,99,0.0,0.0,0.0,180
2023-06-26 00:00:00,1571,19.2613424823275,20.0,98,4.0,0.0,100,0.0,0.0,0.0,170
2023-06-26 01:00:00,831,18.494436504062,19.7,99,3.5,0.0,100,0.0,0.0,0.0,156
2023-06-26 02:00:00,538,20.7394023035157,19.4,99,5.5,0.0,100,0.0,0.0,0.0,157
2023-06-26 03:00:00,385,19.5783848305266,19.1,100,5.4,0.0,100,0.0,0.0,0.0,138
2023-06-26 04:00:00,416,14.6704134106156,19.0,100,5.6,0.0,100,0.0,0.0,0.0,140
2023-06-26 05:00:00,1046,11.1176170814216,19.1,99,4.4,0.0,100,0.0,0.0,0.0,99
2023-06-26 06:00:00,2716,10.8446580053254,19.1,99,5.3,0.0,100,0.0,0.0,0.0,118
2023-06-26 07:00:00,5198,11.9400323434187,19.4,99,6.8,0.0,100,0.0,0.0,0.0,115
2023-06-26 08:00:00,7858,12.5155309340309,21.0,96,5.3,0.0,100,0.0,0.0,0.0,118
2023-06-26 09:00:00,5945,12.0673977105234,22.3,90,13.2,1.2,100,1.2,0.0,0.0,125
2023-06-26 10:00:00,2247,12.5391989287247,22.2,89,13.4,5.8,100,5.8,0.0,0.0,96
2023-06-26 11:00:00,2894,14.7379501788185,22.7,86,16.7,0.2,100,0.2,0.0,0.0,127
2023-06-26 12:00:00,4559,13.4071551271542,23.9,79,13.6,0.0,100,0.0,0.0,0.0,130
2023-06-26 13:00:00,3608,15.5775419469264,25.6,76,12.0,0.0,98,0.0,0.0,0.0,131
2023-06-26 14:00:00,5415,14.0747542204008,25.8,76,16.9,0.0,99,0.0,0.0,0.0,142
2023-06-26 15:00:00,6402,14.8921176563896,26.1,75,18.1,0.0,99,0.0,0.0,0.0,136
2023-06-26 16:00:00,7536,14.9668374347369,25.8,74,19.2,0.0,100,0.0,0.0,0.0,140
2023-06-26 17:00:00,10621,14.104191667115,22.8,86,13.2,4.2,100,4.2,0.0,0.0,135
2023-06-26 18:00:00,9610,13.1257716914494,22.6,86,16.2,0.0,100,0.0,0.0,0.0,122
2023-06-26 19:00:00,7761,14.678682726974,22.2,87,17.2,0.1,100,0.1,0.0,0.0,127
2023-06-26 20:00:00,5965,14.3182111787962,22.4,88,9.8,0.0,100,0.0,0.0,0.0,82
2023-06-26 21:00:00,4468,16.3702790243665,21.6,91,13.4,0.3,100,0.3,0.0,0.0,98
2023-06-26 22:00:00,3202,15.5049703439736,20.8,94,17.7,0.5,100,0.5,0.0,0.0,119
2023-06-26 23:00:00,1466,14.0996440516376,20.0,96,19.6,0.2,100,0.2,0.0,0.0,103
2023-06-27 00:00:00,786,13.2170476215894,19.9,95,13.3,0.0,100,0.0,0.0,0.0,123
2023-06-27 01:00:00,371,14.1748854347975,20.1,96,10.6,0.0,100,0.0,0.0,0.0,162
2023-06-27 02:00:00,325,21.5293184534881,20.0,97,9.7,0.1,53,0.1,0.0,0.0,149
2023-06-27 03:00:00,201,13.7065184637188,19.6,98,11.5,0.0,100,0.0,0.0,0.0,160
2023-06-27 04:00:00,300,9.82442401433487,19.3,99,11.3,0.0,100,0.0,0.0,0.0,153
2023-06-27 05:00:00,962,10.1491882902685,19.6,97,10.0,0.0,100,0.0,0.0,0.0,139
2023-06-27 06:00:00,3094,10.6326569903942,20.1,96,5.8,0.0,100,0.0,0.0,0.0,150
2023-06-27 07:00:00,5670,11.3639247785777,20.7,95,4.1,0.0,100,0.0,0.0,0.0,218
2023-06-27 08:00:00,8751,11.6884268186873,20.4,93,8.4,0.0,100,0.0,0.0,0.0,31
2023-06-27 09:00:00,6502,12.0167825597705,20.7,92,8.2,0.4,100,0.4,0.0,0.0,23
2023-06-27 10:00:00,4773,13.0358567138845,20.1,97,5.1,1.6,100,1.6,0.0,0.0,39
2023-06-27 11:00:00,3826,11.9422206610043,21.1,91,5.4,2.8,100,2.8,0.0,0.0,318
2023-06-27 12:00:00,3817,14.2563743993973,19.6,98,10.8,6.3,100,6.3,0.0,0.0,270
2023-06-27 13:00:00,5387,14.3292187638224,20.3,92,2.4,3.0,100,3.0,0.0,0.0,63
2023-06-27 14:00:00,6553,15.4632001339292,24.4,76,9.0,0.0,94,0.0,0.0,0.0,217
2023-06-27 15:00:00,7081,14.943755601393,25.7,70,11.8,0.0,99,0.0,0.0,0.0,207
2023-06-27 16:00:00,8584,14.6442951407292,26.4,69,12.3,0.0,100,0.0,0.0,0.0,173
2023-06-27 17:00:00,12902,14.5129819886059,25.4,74,17.3,0.3,36,0.3,0.0,0.0,149
2023-06-27 18:00:00,12994,14.5291455001498,24.6,77,19.1,0.0,96,0.0,0.0,0.0,180
2023-06-27 19:00:00,9783,14.2796337149878,23.6,77,14.2,0.0,100,0.0,0.0,0.0,234
2023-06-27 20:00:00,7056,14.0592743255199,21.3,90,0.8,0.1,100,0.1,0.0,0.0,153
2023-06-27 21:00:00,3901,13.6962732178879,21.1,93,3.5,0.7,100,0.7,0.0,0.0,66
2023-06-27 22:00:00,3035,16.1298645001928,20.9,95,7.1,0.4,100,0.4,0.0,0.0,131
2023-06-27 23:00:00,2372,14.0337666282434,20.7,95,5.8,0.0,96,0.0,0.0,0.0,180
2023-06-28 00:00:00,1407,15.4151767613859,20.1,96,3.5,0.0,100,0.0,0.0,0.0,156
2023-06-28 01:00:00,836,14.9457524976164,19.9,97,6.5,0.0,100,0.0,0.0,0.0,146
2023-06-28 02:00:00,492,15.0261003663821,18.6,99,5.1,0.0,100,0.0,0.0,0.0,141
2023-06-28 03:00:00,324,13.2900037443399,19.2,99,5.4,0.0,100,0.0,0.0,0.0,132
2023-06-28 04:00:00,289,11.3579793700096,18.8,99,4.7,0.0,100,0.0,0.0,0.0,180
2023-06-28 05:00:00,1060,10.317300307991,19.3,99,1.3,0.0,100,0.0,0.0,0.0,326
2023-06-28 06:00:00,3119,11.7188464472207,19.2,99,2.1,0.0,100,0.0,0.0,0.0,31
2023-06-28 07:00:00,5468,11.2847714525032,19.8,95,2.7,0.0,100,0.0,0.0,0.0,23
2023-06-28 08:00:00,8938,12.9403788555248,20.7,92,6.6,0.0,100,0.0,0.0,0.0,347
2023-06-28 09:00:00,7167,14.0320683708851,22.0,84,6.1,0.0,92,0.0,0.0,0.0,320
2023-06-28 10:00:00,5383,14.4991658773181,23.4,79,5.2,0.0,95,0.0,0.0,0.0,304
2023-06-28 11:00:00,5451,14.557688723769,24.6,75,5.4,0.1,100,0.1,0.0,0.0,266
2023-06-28 12:00:00,6145,14.6669321394146,25.7,66,9.7,0.2,86,0.2,0.0,0.0,268
2023-06-28 13:00:00,6307,15.9839597831054,26.0,61,10.8,0.1,10,0.1,0.0,0.0,270
2023-06-28 14:00:00,6634,16.2206057961622,27.3,57,11.7,0.1,25,0.1,0.0,0.0,259
2023-06-28 15:00:00,6447,14.4975225058882,27.7,54,13.3,0.0,91,0.0,0.0,0.0,267
2023-06-28 16:00:00,8672,17.9265519115061,28.1,52,13.0,0.0,100,0.0,0.0,0.0,276
2023-06-28 17:00:00,13022,16.789729753699,25.1,66,12.2,0.8,86,0.8,0.0,0.0,313
2023-06-28 18:00:00,12831,17.4233653536016,24.5,69,2.7,0.1,78,0.1,0.0,0.0,203
2023-06-28 19:00:00,9744,15.9757903144108,24.5,69,4.3,0.0,20,0.0,0.0,0.0,228
2023-06-28 20:00:00,7637,15.3976348688446,23.6,72,7.2,0.0,53,0.0,0.0,0.0,297
2023-06-28 21:00:00,5802,14.7932972126973,22.3,76,9.2,0.0,21,0.0,0.0,0.0,309
2023-06-28 22:00:00,4733,16.9312163327764,21.3,77,12.3,0.0,8,0.0,0.0,0.0,310
2023-06-28 23:00:00,3203,15.4911288653165,20.3,78,12.9,0.0,17,0.0,0.0,0.0,306
2023-06-29 00:00:00,1848,16.7340255857645,19.5,78,12.9,0.0,2,0.0,0.0,0.0,300
2023-06-29 01:00:00,936,15.0785893616317,18.6,79,11.6,0.0,1,0.0,0.0,0.0,300
2023-06-29 02:00:00,528,19.7615285239652,17.8,80,11.3,0.0,0,0.0,0.0,0.0,297
2023-06-29 03:00:00,332,18.5275616983283,17.3,82,10.6,0.0,1,0.0,0.0,0.0,305
2023-06-29 04:00:00,358,22.5416355493946,16.8,84,8.1,0.0,9,0.0,0.0,0.0,315
2023-06-29 05:00:00,1045,10.6070565149664,16.6,86,6.1,0.0,25,0.0,0.0,0.0,320
2023-06-29 06:00:00,2958,10.34210074774,17.2,84,8.2,0.0,30,0.0,0.0,0.0,308
2023-06-29 07:00:00,5091,11.5593836492857,18.4,81,8.2,0.0,15,0.0,0.0,0.0,311
2023-06-29 08:00:00,8554,11.8882499163028,20.4,76,7.7,0.0,1,0.0,0.0,0.0,311
2023-06-29 09:00:00,6935,12.2218296406609,22.1,68,8.9,0.0,5,0.0,0.0,0.0,339
2023-06-29 10:00:00,5088,13.218836736121,23.7,60,9.0,0.0,99,0.0,0.0,0.0,331
2023-06-29 11:00:00,5383,14.9477312066411,24.1,60,8.7,0.0,95,0.0,0.0,0.0,318
2023-06-29 12:00:00,5824,14.8180530848561,25.1,56,11.0,0.0,42,0.0,0.0,0.0,322
2023-06-29 13:00:00,6270,14.1895606961308,26.0,52,11.2,0.0,68,0.0,0.0,0.0,318
2023-06-29 14:00:00,6767,16.1716372597206,26.6,49,10.2,0.0,47,0.0,0.0,0.0,312
2023-06-29 15:00:00,7533,15.3346732761086,27.5,46,9.3,0.0,45,0.0,0.0,0.0,306
2023-06-29 16:00:00,9223,15.6260998243427,28.0,43,9.1,0.0,24,0.0,0.0,0.0,304
2023-06-29 17:00:00,12369,14.8132145795706,28.4,40,9.7,0.0,18,0.0,0.0,0.0,297
2023-06-29 18:00:00,12769,14.2560991483593,27.9,40,4.8,0.0,47,0.0,0.0,0.0,243
2023-06-29 19:00:00,10040,14.4835231042406,25.4,61,11.1,0.0,78,0.0,0.0,0.0,167
2023-06-29 20:00:00,7206,16.8564322470206,23.6,74,10.1,0.0,12,0.0,0.0,0.0,145
2023-06-29 21:00:00,5445,15.8632265661166,21.6,85,8.9,0.0,5,0.0,0.0,0.0,148
2023-06-29 22:00:00,4548,16.0823213472538,20.6,91,7.7,0.0,2,0.0,0.0,0.0,139
2023-06-29 23:00:00,3390,15.2038641916102,20.0,94,6.6,0.0,3,0.0,0.0,0.0,135
2023-06-30 00:00:00,2111,15.0011678674142,19.5,95,5.6,0.0,0,0.0,0.0,0.0,130
2023-06-30 01:00:00,1164,14.806149649613,19.0,96,4.7,0.0,0,0.0,0.0,0.0,148
2023-06-30 02:00:00,741,17.162226433447,19.8,93,4.5,0.0,0,0.0,0.0,0.0,194
2023-06-30 03:00:00,464,14.0711620641008,19.4,95,1.3,0.0,2,0.0,0.0,0.0,304
2023-06-30 04:00:00,371,13.0589031252757,17.7,99,4.2,0.0,71,0.0,0.0,0.0,340
2023-06-30 05:00:00,897,10.0980420038485,17.2,100,4.6,0.0,100,0.0,0.0,0.0,315
2023-06-30 06:00:00,2366,10.6555345273658,17.2,100,2.9,0.0,100,0.0,0.0,0.0,330
2023-06-30 07:00:00,3943,10.487904405078,18.7,98,1.6,0.0,91,0.0,0.0,0.0,27
2023-06-30 08:00:00,5790,10.9883364005403,21.3,88,1.6,0.0,7,0.0,0.0,0.0,27
2023-06-30 09:00:00,5371,11.7720421453449,23.7,75,2.4,0.0,18,0.0,0.0,0.0,297
2023-06-30 10:00:00,4811,12.5858937683317,25.6,63,3.3,0.0,98,0.0,0.0,0.0,276
2023-06-30 11:00:00,5237,12.9066910906874,27.0,52,5.1,0.0,99,0.0,0.0,0.0,231
2023-06-30 12:00:00,5953,13.3531347936114,27.8,48,8.5,0.0,99,0.0,0.0,0.0,216
2023-06-30 13:00:00,6682,13.8070810579116,28.7,45,10.5,0.0,96,0.0,0.0,0.0,207
2023-06-30 14:00:00,6961,14.0166343055159,28.8,44,10.7,0.0,100,0.0,0.0,0.0,194
2023-06-30 15:00:00,7658,14.1805759490339,28.8,43,10.7,0.0,98,0.0,0.0,0.0,166
2023-06-30 16:00:00,8326,14.1835228535985,27.5,50,19.2,0.0,97,0.0,0.0,0.0,157
2023-06-30 17:00:00,9601,14.0359783329907,26.4,55,19.0,0.0,100,0.0,0.0,0.0,153
2023-06-30 18:00:00,9068,14.2447320820473,25.1,61,20.3,0.0,70,0.0,0.0,0.0,150
2023-06-30 19:00:00,7673,14.3128123961912,23.9,69,15.7,0.0,11,0.0,0.0,0.0,148
2023-06-30 20:00:00,6168,14.6689595945937,23.2,75,12.1,0.0,0,0.0,0.0,0.0,150
2023-06-30 21:00:00,4534,15.1483343032878,21.7,79,9.4,0.0,24,0.0,0.0,0.0,148
2023-06-30 22:00:00,4050,14.6057557834557,21.1,79,8.5,0.0,1,0.0,0.0,0.0,168
2023-06-30 23:00:00,2680,11.4017203518168,20.6,79,6.6,0.0,0,0.0,0.0,0.0,193
2023-07-01 00:00:00,2615,19.0210275869368,20.0,81,6.0,0.0,13,0.0,0.0,0.0,197
2023-07-01 01:00:00,1950,23.5807285599274,19.6,83,7.6,0.0,0,0.0,0.0,0.0,205
2023-07-01 02:00:00,1402,24.187847659095,19.2,83,8.8,0.0,2,0.0,0.0,0.0,235
2023-07-01 03:00:00,943,24.0120553009252,18.4,85,5.7,0.0,1,0.0,0.0,0.0,252
2023-07-01 04:00:00,619,15.1269243897439,18.2,85,6.4,0.0,10,0.0,0.0,0.0,227
2023-07-01 05:00:00,496,14.3004348944536,17.6,89,5.8,0.0,31,0.0,0.0,0.0,184
2023-07-01 06:00:00,863,14.8445448560417,17.7,91,4.7,0.0,12,0.0,0.0,0.0,203
2023-07-01 07:00:00,1695,14.0620415200962,19.7,83,3.6,0.0,93,0.0,0.0,0.0,186
2023-07-01 08:00:00,2565,19.9296292102359,22.0,72,2.8,0.0,22,0.0,0.0,0.0,130
2023-07-01 09:00:00,4136,13.6718257749272,23.7,66,4.8,0.0,45,0.0,0.0,0.0,167
2023-07-01 10:00:00,5291,15.6851449994373,25.0,60,6.6,0.0,45,0.0,0.0,0.0,167
2023-07-01 11:00:00,6369,16.7319502373848,26.2,55,10.5,0.0,40,0.0,0.0,0.0,176
2023-07-01 12:00:00,7145,18.4924142347556,26.7,52,16.0,0.0,100,0.0,0.0,0.0,166
2023-07-01 13:00:00,7915,19.0679527155487,26.9,49,19.8,0.0,99,0.0,0.0,0.0,164
2023-07-01 14:00:00,7932,20.4068192887837,26.5,50,20.4,0.0,97,0.0,0.0,0.0,163
2023-07-01 15:00:00,8358,20.3805155834721,26.5,50,22.3,0.0,100,0.0,0.0,0.0,157
2023-07-01 16:00:00,8112,20.2282141351996,26.1,52,23.3,0.0,100,0.0,0.0,0.0,158
2023-07-01 17:00:00,7993,20.2559347349693,25.6,54,21.3,0.0,100,0.0,0.0,0.0,156
2023-07-01 18:00:00,7552,19.5342321156948,24.3,61,21.7,0.0,100,0.0,0.0,0.0,156
2023-07-01 19:00:00,6955,19.5236738557092,23.0,68,20.2,0.0,100,0.0,0.0,0.0,158
2023-07-01 20:00:00,5626,18.7005892919549,22.2,72,14.5,0.0,100,0.0,0.0,0.0,157
2023-07-01 21:00:00,4376,24.2197220375959,21.3,78,12.4,0.0,100,0.0,0.0,0.0,158
2023-07-01 22:00:00,3843,18.4220548851043,21.2,80,13.5,0.0,100,0.0,0.0,0.0,151
